id	title	filename	original_image_url	landing_page
museovirasto.2B9BFB33CB35BCFB3306DB4DCE80550B	Līž Dišlor pukeutuneena vanhaan morsiamen asuun	images/museovirasto.2B9BFB33CB35BCFB3306DB4DCE80550B.jpg	https://finna.fi/Cover/Download?id=museovirasto.2B9BFB33CB35BCFB3306DB4DCE80550B&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.2B9BFB33CB35BCFB3306DB4DCE80550B
museovirasto.32984ED035675711C9700F554CC6BDB5	kirjoneulottuja villasukkia	images/museovirasto.32984ED035675711C9700F554CC6BDB5.jpg	https://finna.fi/Cover/Download?id=museovirasto.32984ED035675711C9700F554CC6BDB5&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.32984ED035675711C9700F554CC6BDB5
museovirasto.39881287E073F0CF9FF565678BEC7D64	luomapuut	images/museovirasto.39881287E073F0CF9FF565678BEC7D64.jpg	https://finna.fi/Cover/Download?id=museovirasto.39881287E073F0CF9FF565678BEC7D64&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.39881287E073F0CF9FF565678BEC7D64
museovirasto.3FBE7A117A81031BBE536255149AD724	kylämaisema	images/museovirasto.3FBE7A117A81031BBE536255149AD724.jpg	https://finna.fi/Cover/Download?id=museovirasto.3FBE7A117A81031BBE536255149AD724&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.3FBE7A117A81031BBE536255149AD724
museovirasto.46270C6D6B7AFBDA44436F1678BA0729	mies selvittää verkkoja kuivumaan	images/museovirasto.46270C6D6B7AFBDA44436F1678BA0729.jpg	https://finna.fi/Cover/Download?id=museovirasto.46270C6D6B7AFBDA44436F1678BA0729&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.46270C6D6B7AFBDA44436F1678BA0729
museovirasto.4BF092E921CEDC19DE710FFFB66E1F59	riihitystyökaluja: puuhanko, riihiharava ja riihilapio	images/museovirasto.4BF092E921CEDC19DE710FFFB66E1F59.jpg	https://finna.fi/Cover/Download?id=museovirasto.4BF092E921CEDC19DE710FFFB66E1F59&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.4BF092E921CEDC19DE710FFFB66E1F59
museovirasto.656C7EA453CDBE92FFBE165B185E4E12	Petr Armand ja Libs Krinkéd pujottavat kampeloita keppeihin savustustettaviksi	images/museovirasto.656C7EA453CDBE92FFBE165B185E4E12.jpg	https://finna.fi/Cover/Download?id=museovirasto.656C7EA453CDBE92FFBE165B185E4E12&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.656C7EA453CDBE92FFBE165B185E4E12
museovirasto.661637B2E1B4AAE8B2C1907E1CD8BCE7	heinänteossa	images/museovirasto.661637B2E1B4AAE8B2C1907E1CD8BCE7.jpg	https://finna.fi/Cover/Download?id=museovirasto.661637B2E1B4AAE8B2C1907E1CD8BCE7&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.661637B2E1B4AAE8B2C1907E1CD8BCE7
museovirasto.79899387AFDBD6389F7770F20D2AF85B	Lība Jeans harventaa savustusvartaille pujotettuja kaloja	images/museovirasto.79899387AFDBD6389F7770F20D2AF85B.jpg	https://finna.fi/Cover/Download?id=museovirasto.79899387AFDBD6389F7770F20D2AF85B&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.79899387AFDBD6389F7770F20D2AF85B
museovirasto.8135D45027F7BFA10EBEFDFF29AC6D03	Adu Rosenfelt kertoo taikoja maisteri E.A. Saarimaalle	images/museovirasto.8135D45027F7BFA10EBEFDFF29AC6D03.jpg	https://finna.fi/Cover/Download?id=museovirasto.8135D45027F7BFA10EBEFDFF29AC6D03&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.8135D45027F7BFA10EBEFDFF29AC6D03
museovirasto.82EB74C307A427D97AFCCC15ADFF60E2	mies kirjottu paita päällään	images/museovirasto.82EB74C307A427D97AFCCC15ADFF60E2.jpg	https://finna.fi/Cover/Download?id=museovirasto.82EB74C307A427D97AFCCC15ADFF60E2&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.82EB74C307A427D97AFCCC15ADFF60E2
museovirasto.8454BD22186F0BD36E73B77BA9A0C245	tilapäinen kotarakennelma	images/museovirasto.8454BD22186F0BD36E73B77BA9A0C245.jpg	https://finna.fi/Cover/Download?id=museovirasto.8454BD22186F0BD36E73B77BA9A0C245&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.8454BD22186F0BD36E73B77BA9A0C245
museovirasto.9C7A5CBE38D54E655275FB609FA3D681	77-vuotias Nēz Apš	images/museovirasto.9C7A5CBE38D54E655275FB609FA3D681.jpg	https://finna.fi/Cover/Download?id=museovirasto.9C7A5CBE38D54E655275FB609FA3D681&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.9C7A5CBE38D54E655275FB609FA3D681
museovirasto.9EE1AFD455AC402973E30CCAD18FF7AF	Trīn Freiberg vanhassa morsiuspuvussaan takaapäin kuvattuna	images/museovirasto.9EE1AFD455AC402973E30CCAD18FF7AF.jpg	https://finna.fi/Cover/Download?id=museovirasto.9EE1AFD455AC402973E30CCAD18FF7AF&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.9EE1AFD455AC402973E30CCAD18FF7AF
museovirasto.9FE9170E99D68602AD25BB8C68F910C9	rantamaisema Iren ja Koštrõgin väliltä	images/museovirasto.9FE9170E99D68602AD25BB8C68F910C9.jpg	https://finna.fi/Cover/Download?id=museovirasto.9FE9170E99D68602AD25BB8C68F910C9&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.9FE9170E99D68602AD25BB8C68F910C9
museovirasto.A0DDDD15C1A7100E6023D6134E7B401B	liiviläistä rahvasta pyhävaatteissaan	images/museovirasto.A0DDDD15C1A7100E6023D6134E7B401B.jpg	https://finna.fi/Cover/Download?id=museovirasto.A0DDDD15C1A7100E6023D6134E7B401B&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.A0DDDD15C1A7100E6023D6134E7B401B
museovirasto.A79A0EB8E7260BAB342B29EE4E4561FB	Elsa ja Lēna Tišler	images/museovirasto.A79A0EB8E7260BAB342B29EE4E4561FB.jpg	https://finna.fi/Cover/Download?id=museovirasto.A79A0EB8E7260BAB342B29EE4E4561FB&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.A79A0EB8E7260BAB342B29EE4E4561FB
museovirasto.ACC46D4C847AE07A62672CD024BAF599	rantamaisema	images/museovirasto.ACC46D4C847AE07A62672CD024BAF599.jpg	https://finna.fi/Cover/Download?id=museovirasto.ACC46D4C847AE07A62672CD024BAF599&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.ACC46D4C847AE07A62672CD024BAF599
museovirasto.AD5AE52F9F8B895370CFD41CB402F7F0	Anna Freiberg paikkaamassa verkkoa	images/museovirasto.AD5AE52F9F8B895370CFD41CB402F7F0.jpg	https://finna.fi/Cover/Download?id=museovirasto.AD5AE52F9F8B895370CFD41CB402F7F0&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.AD5AE52F9F8B895370CFD41CB402F7F0
museovirasto.B0DD5F45E5666EFF8AE7B0119BF1E4F4	Katrin Zinge, professori Setälän kielimestari	images/museovirasto.B0DD5F45E5666EFF8AE7B0119BF1E4F4.jpg	https://finna.fi/Cover/Download?id=museovirasto.B0DD5F45E5666EFF8AE7B0119BF1E4F4&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.B0DD5F45E5666EFF8AE7B0119BF1E4F4
museovirasto.B5BEFD1FCE2BD151494935A09315DD2E	ulkorakennus	images/museovirasto.B5BEFD1FCE2BD151494935A09315DD2E.jpg	https://finna.fi/Cover/Download?id=museovirasto.B5BEFD1FCE2BD151494935A09315DD2E&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.B5BEFD1FCE2BD151494935A09315DD2E
museovirasto.C8E3A7CA3A8A72A002EEFD060F81EB68	vinttikaivo ja kota	images/museovirasto.C8E3A7CA3A8A72A002EEFD060F81EB68.jpg	https://finna.fi/Cover/Download?id=museovirasto.C8E3A7CA3A8A72A002EEFD060F81EB68&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.C8E3A7CA3A8A72A002EEFD060F81EB68
museovirasto.DB9CFFB3F220D28887B290F16A0CDD3D	aittarakennus, āita	images/museovirasto.DB9CFFB3F220D28887B290F16A0CDD3D.jpg	https://finna.fi/Cover/Download?id=museovirasto.DB9CFFB3F220D28887B290F16A0CDD3D&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.DB9CFFB3F220D28887B290F16A0CDD3D
museovirasto.F2D2691E4180CB4F82E3BAD0A5ACEA30	halkoja lastataan mereen ajetuista kärryistä veneisiin	images/museovirasto.F2D2691E4180CB4F82E3BAD0A5ACEA30.jpg	https://finna.fi/Cover/Download?id=museovirasto.F2D2691E4180CB4F82E3BAD0A5ACEA30&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.F2D2691E4180CB4F82E3BAD0A5ACEA30
museovirasto.FA6F797D19B4DD082FE5D0D3E00E0A74	suppilopohjainen kimpiastia	images/museovirasto.FA6F797D19B4DD082FE5D0D3E00E0A74.jpg	https://finna.fi/Cover/Download?id=museovirasto.FA6F797D19B4DD082FE5D0D3E00E0A74&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.FA6F797D19B4DD082FE5D0D3E00E0A74
museovirasto.039BB8BC11B4C330B698E2EC3F8AEBBC	Jan Berthold pehmittää vuotaa nahanvalmistuskoukulla	images/museovirasto.039BB8BC11B4C330B698E2EC3F8AEBBC.jpg	https://finna.fi/Cover/Download?id=museovirasto.039BB8BC11B4C330B698E2EC3F8AEBBC&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.039BB8BC11B4C330B698E2EC3F8AEBBC
museovirasto.05F13C2413E18653BC2AD60F22CE4A01	Wil ́am Krišiān keskustelee professori E.N. Setälän kanssa	images/museovirasto.05F13C2413E18653BC2AD60F22CE4A01.jpg	https://finna.fi/Cover/Download?id=museovirasto.05F13C2413E18653BC2AD60F22CE4A01&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.05F13C2413E18653BC2AD60F22CE4A01
museovirasto.14D94C057EA421EBAD3ED86D3784E0BA	kalaverkkoja kuivamassa telineillä	images/museovirasto.14D94C057EA421EBAD3ED86D3784E0BA.jpg	https://finna.fi/Cover/Download?id=museovirasto.14D94C057EA421EBAD3ED86D3784E0BA&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.14D94C057EA421EBAD3ED86D3784E0BA
museovirasto.1B06E29134AA0A021E9905974738FAD5	August Botàs ratsailla, hevosella kaislapehmike länkien alla	images/museovirasto.1B06E29134AA0A021E9905974738FAD5.jpg	https://finna.fi/Cover/Download?id=museovirasto.1B06E29134AA0A021E9905974738FAD5&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.1B06E29134AA0A021E9905974738FAD5
museovirasto.244D4DF53E683CDFB78D5F39042E8615	Karl Freiberg ja Līzs talon edustalla	images/museovirasto.244D4DF53E683CDFB78D5F39042E8615.jpg	https://finna.fi/Cover/Download?id=museovirasto.244D4DF53E683CDFB78D5F39042E8615&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.244D4DF53E683CDFB78D5F39042E8615
museovirasto.4F210F504DBBB9F20BAD589AC50676CF	mehiläisaitta	images/museovirasto.4F210F504DBBB9F20BAD589AC50676CF.jpg	https://finna.fi/Cover/Download?id=museovirasto.4F210F504DBBB9F20BAD589AC50676CF&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.4F210F504DBBB9F20BAD589AC50676CF
museovirasto.55CA8B6DE248F0B525B1CE73597347C7	kalastusvälineitä	images/museovirasto.55CA8B6DE248F0B525B1CE73597347C7.jpg	https://finna.fi/Cover/Download?id=museovirasto.55CA8B6DE248F0B525B1CE73597347C7&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.55CA8B6DE248F0B525B1CE73597347C7
museovirasto.5829777C265BEEC78789510A8D3313A7	vyyhdinpuut	images/museovirasto.5829777C265BEEC78789510A8D3313A7.jpg	https://finna.fi/Cover/Download?id=museovirasto.5829777C265BEEC78789510A8D3313A7&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.5829777C265BEEC78789510A8D3313A7
museovirasto.612190EAD0D5339E95F7B2C4FBD76DB6	merenvalkama Luužin kylän edustalla	images/museovirasto.612190EAD0D5339E95F7B2C4FBD76DB6.jpg	https://finna.fi/Cover/Download?id=museovirasto.612190EAD0D5339E95F7B2C4FBD76DB6&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.612190EAD0D5339E95F7B2C4FBD76DB6
museovirasto.6A501CD12643AF988DBEAAB112C9C566	Beltin perhe: Alfrid, Milda, Līna, Eduard, Eliz, Otó, Jain, Ditš	images/museovirasto.6A501CD12643AF988DBEAAB112C9C566.jpg	https://finna.fi/Cover/Download?id=museovirasto.6A501CD12643AF988DBEAAB112C9C566&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.6A501CD12643AF988DBEAAB112C9C566
museovirasto.73B9F14F80DA73D3AC9592B7A0E660DD	lukko puuovessa	images/museovirasto.73B9F14F80DA73D3AC9592B7A0E660DD.jpg	https://finna.fi/Cover/Download?id=museovirasto.73B9F14F80DA73D3AC9592B7A0E660DD&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.73B9F14F80DA73D3AC9592B7A0E660DD
museovirasto.7976F10051C18246E0574739C164C871	Kērsts Andzinan ja Trīn Ruupenberg talon ovensuussa	images/museovirasto.7976F10051C18246E0574739C164C871.jpg	https://finna.fi/Cover/Download?id=museovirasto.7976F10051C18246E0574739C164C871&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.7976F10051C18246E0574739C164C871
museovirasto.84DAE9A1738286FF86DB8212FA5F5018	Līna Apš ja hänen poikansa Andriks	images/museovirasto.84DAE9A1738286FF86DB8212FA5F5018.jpg	https://finna.fi/Cover/Download?id=museovirasto.84DAE9A1738286FF86DB8212FA5F5018&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.84DAE9A1738286FF86DB8212FA5F5018
museovirasto.8668B737836FC94132D253369870E167	lapsia leikkimässä leikkipurjeveneellä	images/museovirasto.8668B737836FC94132D253369870E167.jpg	https://finna.fi/Cover/Download?id=museovirasto.8668B737836FC94132D253369870E167&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.8668B737836FC94132D253369870E167
museovirasto.9751E243DDAABB7C4EAFF2351CBF8FC4	hevoskärryjä liiterissä	images/museovirasto.9751E243DDAABB7C4EAFF2351CBF8FC4.jpg	https://finna.fi/Cover/Download?id=museovirasto.9751E243DDAABB7C4EAFF2351CBF8FC4&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.9751E243DDAABB7C4EAFF2351CBF8FC4
museovirasto.988B58A54830E4244DF2416BBE111597	ranta-aitta, jonka ovessa puinen lukko	images/museovirasto.988B58A54830E4244DF2416BBE111597.jpg	https://finna.fi/Cover/Download?id=museovirasto.988B58A54830E4244DF2416BBE111597&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.988B58A54830E4244DF2416BBE111597
museovirasto.9DC3C654B28BD7C0650F76180D257613	Uldrõk Krišan, 56-vuotias liiviläismies	images/museovirasto.9DC3C654B28BD7C0650F76180D257613.jpg	https://finna.fi/Cover/Download?id=museovirasto.9DC3C654B28BD7C0650F76180D257613&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.9DC3C654B28BD7C0650F76180D257613
museovirasto.9E34BBF87B174753138AF91AA2AF72AE	Drõudzinin talon sauna	images/museovirasto.9E34BBF87B174753138AF91AA2AF72AE.jpg	https://finna.fi/Cover/Download?id=museovirasto.9E34BBF87B174753138AF91AA2AF72AE&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.9E34BBF87B174753138AF91AA2AF72AE
museovirasto.A54D0F8D3DFF871D0C5EFA44F5D2D7FB	rantamaisema	images/museovirasto.A54D0F8D3DFF871D0C5EFA44F5D2D7FB.jpg	https://finna.fi/Cover/Download?id=museovirasto.A54D0F8D3DFF871D0C5EFA44F5D2D7FB&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.A54D0F8D3DFF871D0C5EFA44F5D2D7FB
museovirasto.B97EC7B5519AFBC4F8CCDFEFE271AA11	liiviläismies Stakler	images/museovirasto.B97EC7B5519AFBC4F8CCDFEFE271AA11.jpg	https://finna.fi/Cover/Download?id=museovirasto.B97EC7B5519AFBC4F8CCDFEFE271AA11&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.B97EC7B5519AFBC4F8CCDFEFE271AA11
museovirasto.BB455B95FBDEF9EE074D11EDBD6E0CAF	Jani Weinberg	images/museovirasto.BB455B95FBDEF9EE074D11EDBD6E0CAF.jpg	https://finna.fi/Cover/Download?id=museovirasto.BB455B95FBDEF9EE074D11EDBD6E0CAF&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.BB455B95FBDEF9EE074D11EDBD6E0CAF
museovirasto.C8409A1FB9BA2D37B39B3CA6AA0CF677	Līž Dišler ja Jäda Hausman	images/museovirasto.C8409A1FB9BA2D37B39B3CA6AA0CF677.jpg	https://finna.fi/Cover/Download?id=museovirasto.C8409A1FB9BA2D37B39B3CA6AA0CF677&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.C8409A1FB9BA2D37B39B3CA6AA0CF677
museovirasto.CB342622C2381F236A1C265409AB4589	verkonmerkki ja kalastusveneitä	images/museovirasto.CB342622C2381F236A1C265409AB4589.jpg	https://finna.fi/Cover/Download?id=museovirasto.CB342622C2381F236A1C265409AB4589&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.CB342622C2381F236A1C265409AB4589
museovirasto.CC25EA64F19145EA543433103C566637	kaulauslauta, johon veistetty 1245	images/museovirasto.CC25EA64F19145EA543433103C566637.jpg	https://finna.fi/Cover/Download?id=museovirasto.CC25EA64F19145EA543433103C566637&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.CC25EA64F19145EA543433103C566637
museovirasto.CC8FBBF6AB671DFC2CB288E89C064AFC	kalastusverkkoje vapeilla kuivumassa	images/museovirasto.CC8FBBF6AB671DFC2CB288E89C064AFC.jpg	https://finna.fi/Cover/Download?id=museovirasto.CC8FBBF6AB671DFC2CB288E89C064AFC&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.CC8FBBF6AB671DFC2CB288E89C064AFC
museovirasto.E3B69AF0DE773DCECAAED599A37248FE	verkkokoju	images/museovirasto.E3B69AF0DE773DCECAAED599A37248FE.jpg	https://finna.fi/Cover/Download?id=museovirasto.E3B69AF0DE773DCECAAED599A37248FE&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.E3B69AF0DE773DCECAAED599A37248FE
museovirasto.EEF2A93E0FD60D587495A1DCB68AEC07	kampeloita pistellään vartaalle paistamista varten	images/museovirasto.EEF2A93E0FD60D587495A1DCB68AEC07.jpg	https://finna.fi/Cover/Download?id=museovirasto.EEF2A93E0FD60D587495A1DCB68AEC07&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.EEF2A93E0FD60D587495A1DCB68AEC07
museovirasto.F581FA27D861D1A179E6653C906FB06A	pohdin	images/museovirasto.F581FA27D861D1A179E6653C906FB06A.jpg	https://finna.fi/Cover/Download?id=museovirasto.F581FA27D861D1A179E6653C906FB06A&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.F581FA27D861D1A179E6653C906FB06A
museovirasto.F62FA38A6939B30DDAFD78F0D6E7CA25	naiset pujottavat kaloja vartaalle savustusaitan edustalla	images/museovirasto.F62FA38A6939B30DDAFD78F0D6E7CA25.jpg	https://finna.fi/Cover/Download?id=museovirasto.F62FA38A6939B30DDAFD78F0D6E7CA25&index=0&size=original&format=tif	https://finna.fi/Record/museovirasto.F62FA38A6939B30DDAFD78F0D6E7CA25
